cpd:C00106,112.027277
cpd:C00108,137.047678
cpd:C00109,102.031694
cpd:C00110,440.305547
cpd:C00111,169.998025
cpd:C00112,403.018182
cpd:C00113,330.012415
cpd:C00114,104.107539
cpd:C00116,92.047344
cpd:C00117,230.019154
cpd:C00118,169.998025
cpd:C00119,389.951815
cpd:C00120,244.088163
cpd:C00121,150.052823
cpd:C00122,116.010959
cpd:C00123,131.094629
cpd:C00124,180.063388
cpd:C00127,612.151962
cpd:C00128,614.147268
cpd:C00129,246.005826
cpd:C00130,348.0471
cpd:C00131,491.000831
cpd:C00132,32.026215
cpd:C00133,89.047678
cpd:C00134,88.100048
cpd:C00135,155.069477
cpd:C00136,837.157074
cpd:C00137,180.063388
cpd:C00140,221.089937
cpd:C00141,116.047344
cpd:C00143,457.170981
cpd:C00144,363.057999
cpd:C00146,94.041865
cpd:C00147,135.054495
cpd:C00148,115.063329
cpd:C00149,134.021523
cpd:C00150,97.905408
cpd:C00152,132.053492
cpd:C00153,122.048013
cpd:C00154,1005.344875
cpd:C00155,135.0354
cpd:C00156,138.031694
cpd:C00158,192.027003
cpd:C00159,180.063388
cpd:C00160,76.016044
cpd:C00163,74.036779
cpd:C00164,102.031694
cpd:C00166,164.047344
cpd:C00167,580.034285
cpd:C00168,104.010959
cpd:C00169,140.982709
cpd:C00170,297.08956
cpd:C00175,58.933195
cpd:C00177,26.003074
cpd:C00178,126.042927
cpd:C00179,130.121846
cpd:C00180,122.036779
cpd:C00181,150.052823
cpd:C00182,666.221858
cpd:C00183,117.078979
cpd:C00184,90.031694
cpd:C00185,342.116212
cpd:C00186,90.031694
cpd:C00187,386.354866
cpd:C00188,119.058243
cpd:C00189,61.052764
cpd:C00190,536.044456
cpd:C00191,194.042653
cpd:C00192,33.021464
cpd:C00193,106.041865
cpd:C00194,1578.65834
cpd:C00196,154.026609
cpd:C00197,185.992939
cpd:C00198,178.047738
cpd:C00199,230.019154
cpd:C00200,306.067428
cpd:C00202,184.066459
cpd:C00203,607.08157
cpd:C00204,178.047738
cpd:C00206,411.0345
cpd:C00207,58.041865
cpd:C00208,342.116212
cpd:C00209,89.995309
cpd:C00212,267.096754
cpd:C00213,89.047678
cpd:C00214,242.090272
cpd:C00216,150.052823
cpd:C00217,147.053158
cpd:C00218,31.042199
cpd:C00219,304.24023
cpd:C00220,319.090996
cpd:C00221,180.063388
cpd:C00222,88.016044
cpd:C00223,913.151988
cpd:C00224,427.019899
cpd:C00225,256.053404
cpd:C00227,139.98746
cpd:C00230,154.026609
cpd:C00231,230.019154
cpd:C00232,102.031694
cpd:C00233,130.062994
cpd:C00234,473.165896
cpd:C00235,246.005826
cpd:C00236,265.95927
cpd:C00237,27.994915
cpd:C00238,38.963707
cpd:C00239,307.056936
cpd:C00242,151.04941
cpd:C00243,342.116212
cpd:C00244,62.995643
cpd:C00245,125.014664
cpd:C00246,88.052429
cpd:C00247,180.063388
cpd:C00248,205.059506
cpd:C00249,256.24023
cpd:C00250,167.058243
cpd:C00251,226.047738
cpd:C00252,342.116212
cpd:C00253,123.032028
cpd:C00254,226.047738
cpd:C00255,376.138284
cpd:C00256,90.031694
cpd:C00257,196.058303
cpd:C00258,106.026609
cpd:C00259,150.052823
cpd:C00261,106.041865
cpd:C00262,136.038511
cpd:C00263,119.058243
cpd:C00265,154.012222
cpd:C00266,60.021129
cpd:C00267,180.063388
cpd:C00268,239.101839
cpd:C00270,309.105981
cpd:C00272,241.117489
cpd:C00273,178.047738
cpd:C00275,260.029719
cpd:C00279,200.008589
cpd:C00280,286.19328
cpd:C00282,2.01565
cpd:C00283,33.987721
cpd:C00284,292.090665
cpd:C00286,506.995745
cpd:C00288,60.992569
cpd:C00291,57.935343
cpd:C00292,93.057849
cpd:C00294,268.08077
cpd:C00295,156.017107
cpd:C00296,192.063388
cpd:C00299,244.069536
cpd:C00300,131.069477
cpd:C00301,559.071674
cpd:C00302,147.053158
cpd:C00303,146.069142
cpd:C00305,23.985042
cpd:C00306,1059.561398
cpd:C00307,488.107331
cpd:C00308,176.09094
cpd:C00309,150.052823
cpd:C00310,150.052823
cpd:C00311,192.027003
cpd:C00312,150.052823
cpd:C00313,839.099953
cpd:C00314,169.073893
cpd:C00315,145.157898
cpd:C00317,828.274682
cpd:C00318,161.105193
cpd:C00319,299.282429
cpd:C00320,112.936711
cpd:C00322,160.037173
cpd:C00323,929.146903
cpd:C00324,211.953382
cpd:C00325,589.082238
cpd:C00327,175.095691
cpd:C00328,208.084792
cpd:C00329,179.079373
cpd:C00330,267.096754
cpd:C00331,203.058243
cpd:C00332,851.136338
cpd:C00333,194.042653
cpd:C00334,103.063329
cpd:C00337,158.032757
cpd:C00341,314.068426
cpd:C00345,276.024633
cpd:C00346,141.019094
cpd:C00348,846.665498
cpd:C00349,102.031694
cpd:C00352,259.045703
cpd:C00353,450.193627
cpd:C00354,339.996049
cpd:C00355,197.068808
cpd:C00356,911.157468
cpd:C00357,301.056268
cpd:C00360,331.06817
cpd:C00361,427.029415
cpd:C00362,347.063084
cpd:C00363,402.022933
cpd:C00364,322.056602
cpd:C00365,308.040952
cpd:C00366,168.02834
cpd:C00370,248.214016
cpd:C00371,219.11201
cpd:C00376,284.214016
cpd:C00378,265.112307
cpd:C00379,152.068473
cpd:C00380,111.043262
cpd:C00381,360.339216
cpd:C00383,104.010959
cpd:C00385,152.033425
cpd:C00386,226.10659
cpd:C00387,283.091669
cpd:C00388,111.079647
cpd:C00389,302.042653
cpd:C00390,320.198759
cpd:C00392,182.079038
cpd:C00394,605.077153
cpd:C00396,80.037448
cpd:C00397,467.259128
cpd:C00398,160.100048
cpd:C00399,318.183109
cpd:C00400,156.151415
cpd:C00402,133.037508
cpd:C00404,257.909556
cpd:C00406,943.162553
cpd:C00407,131.094629
cpd:C00408,129.078979
cpd:C00409,48.003371
cpd:C00410,314.22458
cpd:C00411,973.173118
cpd:C00412,1033.376175
cpd:C00413,581.26567
cpd:C00414,98.073165
cpd:C00415,443.155331
cpd:C00417,174.016438
cpd:C00418,148.073559
cpd:C00420,504.169035
cpd:C00423,148.052429
cpd:C00424,74.036779
cpd:C00427,352.224974
cpd:C00429,114.042927
cpd:C00430,131.058243
cpd:C00431,117.078979
cpd:C00433,130.026609
cpd:C00436,131.105862
cpd:C00437,174.100442
cpd:C00438,176.043321
cpd:C00439,174.064057
cpd:C00440,459.186632
cpd:C00441,117.042593
cpd:C00445,456.163156
cpd:C00446,260.029719
cpd:C00447,370.006614
cpd:C00448,382.131026
cpd:C00449,276.132136
cpd:C00450,127.063329
cpd:C00451,192.027003
cpd:C00455,334.056602
cpd:C00458,466.989597
cpd:C00459,481.989263
cpd:C00460,467.973613
cpd:C00463,117.057849
cpd:C00466,88.052429
cpd:C00468,270.16198
cpd:C00469,46.041865
cpd:C00470,546.106829
cpd:C00472,108.021129
cpd:C00473,286.229666
cpd:C00474,152.068473
cpd:C00475,243.085521
cpd:C00476,150.052823
cpd:C00477,464.313789
cpd:C00478,162.052823
cpd:C00479,58.041865
cpd:C00481,68.037448
cpd:C00482,224.068473
cpd:C00483,137.084064
cpd:C00486,584.263485
cpd:C00487,162.113018
cpd:C00488,45.021464
cpd:C00489,132.042259
cpd:C00490,130.026609
cpd:C00491,240.023849
cpd:C00492,504.169035
cpd:C00493,174.052823
cpd:C00494,447.269299
cpd:C00495,332.089603
cpd:C00497,134.021523
cpd:C00498,589.082238
cpd:C00499,176.054555
cpd:C00500,582.247835
cpd:C00501,565.071005
cpd:C00502,166.047738
cpd:C00503,122.057909
cpd:C00504,441.139681
cpd:C00506,169.004493
cpd:C00507,164.068473
cpd:C00508,150.052823
cpd:C00509,272.068473
cpd:C00510,1031.360525
cpd:C00511,72.021129
cpd:C00512,871.141424
cpd:C00513,477.054961
cpd:C00514,196.058303
cpd:C00515,132.089878
cpd:C00517,240.245316
cpd:C00519,109.019749
cpd:C00521,136.125201
cpd:C00522,148.073559
cpd:C00523,290.22458
cpd:C00525,204.089878
cpd:C00526,228.074621
cpd:C00527,881.146903
cpd:C00528,880.438943
cpd:C00530,110.036779
cpd:C00531,879.131253
cpd:C00532,152.068473
cpd:C00533,29.997989
cpd:C00534,168.089878
cpd:C00535,288.20893
cpd:C00536,257.909556
cpd:C00539,122.036779
cpd:C00540,897.157074
cpd:C00541,1328.564326
cpd:C00542,222.067428
cpd:C00543,45.057849
cpd:C00544,168.042259
cpd:C00545,166.047738
cpd:C00546,72.021129
cpd:C00547,169.073893
cpd:C00548,136.052429
cpd:C00549,856.12014
cpd:C00552,150.016438
cpd:C00553,156.151415
cpd:C00555,87.068414
cpd:C00556,108.057515
cpd:C00557,84.057515
cpd:C00558,194.042653
cpd:C00559,251.101839
cpd:C00561,133.052764
cpd:C00563,543.198181
cpd:C00565,59.073499
cpd:C00566,941.131647
cpd:C00568,137.047678
cpd:C00570,446.060381
cpd:C00571,99.104799
cpd:C00575,329.05252
cpd:C00576,102.091889
cpd:C00577,90.031694
cpd:C00579,207.075156
cpd:C00580,62.019021
cpd:C00581,117.053826
cpd:C00582,885.157074
cpd:C00583,76.052429
cpd:C00584,352.224974
cpd:C00586,164.068473
cpd:C00587,138.031694
cpd:C00588,184.07387
cpd:C00590,180.078644
cpd:C00593,123.98303
cpd:C00596,114.031694
cpd:C00597,185.992939
cpd:C00599,384.339216
cpd:C00601,120.057515
cpd:C00603,134.032757
cpd:C00604,180.068748
cpd:C00606,153.009579
cpd:C00611,383.142761
cpd:C00612,187.168462
cpd:C00616,381.999468
cpd:C00617,580.034285
cpd:C00618,194.042653
cpd:C00619,272.214016
cpd:C00620,230.019154
cpd:C00621,520.271877
cpd:C00623,172.013675
cpd:C00624,189.063722
cpd:C00627,249.040224
cpd:C00628,154.026609
cpd:C00630,837.157074
cpd:C00631,185.992939
cpd:C00632,153.042593
cpd:C00633,122.036779
cpd:C00636,260.029719
cpd:C00637,159.068414
cpd:C00639,354.240624
cpd:C00642,152.047344
cpd:C00643,220.084792
cpd:C00644,262.045369
cpd:C00645,221.089937
cpd:C00647,248.056208
cpd:C00650,149.047678
cpd:C00651,159.053158
cpd:C00652,148.037173
cpd:C00655,364.042015
cpd:C00659,146.057909
cpd:C00661,169.998025
cpd:C00663,260.029719
cpd:C00664,472.181881
cpd:C00665,339.996049
cpd:C00666,190.095357
cpd:C00668,260.029719
cpd:C00669,250.062343
cpd:C00670,258.110649
cpd:C00671,130.062994
cpd:C00672,214.024239
cpd:C00673,214.024239
cpd:C00674,288.20893
cpd:C00679,192.027003
cpd:C00680,190.095357
cpd:C00682,142.026609
cpd:C00683,867.131253
cpd:C00684,148.037173
cpd:C00688,546.065191
cpd:C00689,422.082542
cpd:C00691,178.047738
cpd:C00692,879.182406
cpd:C00695,408.287574
cpd:C00696,352.224974
cpd:C00697,28.006148
cpd:C00698,34.968853
cpd:C00700,523.974676
cpd:C00703,201.970643
cpd:C00704,31.989829
cpd:C00705,387.023267
cpd:C00708,126.904473
cpd:C00711,134.021523
cpd:C00712,282.25588
cpd:C00713,504.169035
cpd:C00715,163.04941
cpd:C00716,105.042593
cpd:C00719,117.078979
cpd:C00725,206.043522
cpd:C00727,124.052429
cpd:C00729,141.115364
cpd:C00732,308.173607
cpd:C00734,501.216988
cpd:C00735,362.209324
cpd:C00736,121.019749
cpd:C00737,180.063388
cpd:C00738,180.063388
cpd:C00739,146.105528
cpd:C00740,105.042593
cpd:C00741,86.036779
cpd:C00742,18.998403
cpd:C00744,901.5035
cpd:C00745,162.115698
cpd:C00746,1006.436458
cpd:C00747,79.042199
cpd:C00748,916.210169
cpd:C00750,202.215747
cpd:C00751,410.391252
cpd:C00753,183.950931
cpd:C00755,152.047344
cpd:C00756,130.135765
cpd:C00757,336.123583
cpd:C00758,202.026609
cpd:C00761,342.131468
cpd:C00762,360.193674
cpd:C00763,115.063329
cpd:C00764,180.063388
cpd:C00765,1228.572427
cpd:C00766,224.08373
cpd:C00768,155.069477
cpd:C00770,196.058303
cpd:C00771,504.169035
cpd:C00772,146.057909
cpd:C00773,685.462579
cpd:C00774,274.084124
cpd:C00777,300.20893
cpd:C00779,194.057909
cpd:C00780,176.094963
cpd:C00783,139.099714
cpd:C00785,138.042927
cpd:C00786,286.084124
cpd:C00788,183.089543
cpd:C00789,537.07609
cpd:C00791,113.058912
cpd:C00792,174.111676
cpd:C00793,121.019749
cpd:C00794,182.079038
cpd:C00795,180.063388
cpd:C00796,336.063388
cpd:C00797,45.057849
cpd:C00798,795.110124
cpd:C00799,222.06808
cpd:C00800,196.058303
cpd:C00802,132.017107
cpd:C00803,102.06808
cpd:C00804,70.005479
cpd:C00805,138.031694
cpd:C00806,204.089878
cpd:C00808,152.120115
cpd:C00809,152.120115
cpd:C00810,88.052429
cpd:C00811,164.047344
cpd:C00813,128.022192
cpd:C00814,284.068473
cpd:C00815,148.037173
cpd:C00817,196.058303
cpd:C00818,210.037567
cpd:C00819,146.069142
cpd:C00820,119.058243
cpd:C00822,195.053158
cpd:C00823,242.260966
cpd:C00825,483.254042
cpd:C00826,227.079373
cpd:C00827,839.136338
cpd:C00828,308.17763
cpd:C00829,128.0626
cpd:C00830,117.990223
cpd:C00831,278.130028
cpd:C00832,615.296301
cpd:C00835,237.086189
cpd:C00836,301.298079
cpd:C00837,262.138953
cpd:C00841,202.026609
cpd:C00842,564.075756
cpd:C00843,154.135765
cpd:C00844,295.105587
cpd:C00845,861.120688
cpd:C00846,160.037173
cpd:C00847,183.053158
cpd:C00848,168.11503
cpd:C00849,88.052429
cpd:C00850,173.99868
cpd:C00852,354.095082
cpd:C00853,1329.572151
cpd:C00854,100.088815
cpd:C00855,149.05105
cpd:C00857,665.100962
cpd:C00858,268.073559
cpd:C00859,348.157288
cpd:C00860,141.090212
cpd:C00861,164.068473
cpd:C00862,748.280317
cpd:C00864,219.110673
cpd:C00869,298.250795
cpd:C00870,139.026943
cpd:C00872,119.021858
cpd:C00873,1295.677491
cpd:C00876,773.179296
cpd:C00877,835.141424
cpd:C00878,166.047738
cpd:C00879,210.037567
cpd:C00880,196.058303
cpd:C00881,227.090606
cpd:C00882,687.148878
cpd:C00883,504.169035
cpd:C00884,240.12224
cpd:C00885,226.047738
cpd:C00887,44.001063
cpd:C00888,851.172724
cpd:C00891,302.260966
cpd:C00892,304.276616
cpd:C00894,821.125774
cpd:C00895,925.201793
cpd:C00896,332.096141
cpd:C00897,342.116212
cpd:C00898,150.016438
cpd:C00899,286.229666
cpd:C00900,132.042259
cpd:C00902,130.062994
cpd:C00903,132.057515
cpd:C00904,897.141818
cpd:C00905,194.042653
cpd:C00906,128.058578
cpd:C00908,449.284949
cpd:C00909,318.219495
cpd:C00913,149.070145
cpd:C00915,338.178299
cpd:C00916,415.104936
cpd:C00918,322.012327
cpd:C00919,183.056529
cpd:C00920,1072.183365
cpd:C00921,314.112738
cpd:C00922,144.042259
cpd:C00927,500.154328
cpd:C00928,78.013936
cpd:C00931,226.095357
cpd:C00933,310.165448
cpd:C00935,536.044456
cpd:C00936,180.063388
cpd:C00937,74.036779
cpd:C00939,282.107653
cpd:C00940,145.037508
cpd:C00941,305.041286
cpd:C00942,345.047434
cpd:C00943,330.036535
cpd:C00944,190.047738
cpd:C00946,347.063084
cpd:C00950,154.012222
cpd:C00951,272.17763
cpd:C00954,175.063329
cpd:C00955,161.084064
cpd:C00956,161.068808
cpd:C00957,119.988115
cpd:C00959,336.23006
cpd:C00961,324.063388
cpd:C00962,180.063388
cpd:C00964,152.120115
cpd:C00966,146.057909
cpd:C00968,313.057605
cpd:C00969,74.036779
cpd:C00971,165.042593
cpd:C00973,648.211294
cpd:C00974,288.063388
cpd:C00975,148.000788
cpd:C00976,619.056418
cpd:C00977,203.105862
cpd:C00978,218.105528
cpd:C00979,147.053158
cpd:C00982,407.163377
cpd:C00984,180.063388
cpd:C00986,74.084398
cpd:C00988,155.982375
cpd:C00989,104.047344
cpd:C00990,116.094963
cpd:C00992,1347.582716
cpd:C00993,160.084792
cpd:C00994,298.068867
cpd:C01001,776.275231
cpd:C01002,260.029719
cpd:C01004,137.047678
cpd:C01005,185.008924
cpd:C01007,378.153934
cpd:C01008,77.042496
cpd:C01009,550.060106
cpd:C01010,104.022192
cpd:C01011,897.141818
cpd:C01012,130.062994
cpd:C01013,90.031694
cpd:C01014,152.08373
cpd:C01015,131.058243
cpd:C01017,220.084792
cpd:C01018,164.068473
cpd:C01019,164.068473
cpd:C01020,139.026943
cpd:C01023,583.28132
cpd:C01024,854.285796
cpd:C01026,103.063329
cpd:C01028,162.100442
cpd:C01029,187.168462
cpd:C01031,335.078721
cpd:C01033,851.172724
cpd:C01034,272.214016
cpd:C01035,145.085127
cpd:C01036,200.032088
cpd:C01037,188.152478
cpd:C01040,178.047738
cpd:C01041,175.024263
cpd:C01042,175.048072
cpd:C01043,132.053492
cpd:C01044,161.032422
cpd:C01045,175.048072
cpd:C01046,161.068808
cpd:C01047,174.100442
cpd:C01048,234.102096
cpd:C01050,679.102699
cpd:C01051,836.275231
cpd:C01053,146.057909
cpd:C01054,426.386166
cpd:C01056,178.110613
cpd:C01059,111.032028
cpd:C01060,432.867189
cpd:C01061,200.032088
cpd:C01062,194.042653
cpd:C01063,909.178203
cpd:C01066,112.052429
cpd:C01067,260.020203
cpd:C01068,232.034804
cpd:C01069,329.093308
cpd:C01073,131.058243
cpd:C01075,259.036187
cpd:C01077,161.068808
cpd:C01079,568.304956
cpd:C01080,775.194946
cpd:C01081,345.078638
cpd:C01083,342.116212
cpd:C01087,148.037173
cpd:C01088,162.052823
cpd:C01089,104.047344
cpd:C01090,292.24023
cpd:C01091,414.215472
cpd:C01092,187.120843
cpd:C01093,340.100561
cpd:C01094,260.029719
cpd:C01095,309.985484
cpd:C01096,262.045369
cpd:C01097,260.029719
cpd:C01099,244.034804
cpd:C01100,221.056543
cpd:C01101,230.019154
cpd:C01102,199.024574
cpd:C01103,368.025696
cpd:C01104,75.068414
cpd:C01107,228.039889
cpd:C01108,126.031694
cpd:C01109,158.069142
cpd:C01110,131.058243
cpd:C01111,221.032422
cpd:C01112,230.019154
cpd:C01113,260.029719
cpd:C01114,148.037173
cpd:C01115,178.047738
cpd:C01118,219.074287
cpd:C01119,151.996571
cpd:C01120,381.26441
cpd:C01121,342.105284
cpd:C01123,152.120115
cpd:C01124,362.209324
cpd:C01125,128.047344
cpd:C01126,222.198365
cpd:C01127,162.016438
cpd:C01131,244.034804
cpd:C01132,221.089937
cpd:C01133,237.084852
cpd:C01134,358.096359
cpd:C01136,249.085721
cpd:C01137,355.155235
cpd:C01138,661.232
cpd:C01142,146.105528
cpd:C01143,308.00622
cpd:C01144,853.151988
cpd:C01146,104.010959
cpd:C01147,114.06808
cpd:C01149,130.123189
cpd:C01151,309.985484
cpd:C01152,169.085127
cpd:C01155,461.956282
cpd:C01156,461.956282
cpd:C01157,131.058243
cpd:C01158,332.074347
cpd:C01159,265.95927
cpd:C01161,168.042259
cpd:C01162,155.069477
cpd:C01163,186.016438
cpd:C01164,384.339216
cpd:C01165,131.058243
cpd:C01168,324.035867
cpd:C01169,307.0912
cpd:C01170,607.08157
cpd:C01171,260.029719
cpd:C01172,260.029719
cpd:C01173,176.047344
cpd:C01175,386.121297
cpd:C01176,330.219495
cpd:C01177,260.029719
cpd:C01179,180.042259
cpd:C01180,148.019415
cpd:C01181,146.118104
cpd:C01182,309.985484
cpd:C01183,137.084064
cpd:C01185,336.048443
cpd:C01186,146.105528
cpd:C01187,238.068867
cpd:C01188,104.047344
cpd:C01189,386.354866
cpd:C01191,572.347805
cpd:C01192,408.22769
cpd:C01197,180.042259
cpd:C01198,166.062994
cpd:C01201,715.172785
cpd:C01204,659.861371
cpd:C01205,103.063329
cpd:C01207,198.052823
cpd:C01210,155.034744
cpd:C01212,750.139813
cpd:C01213,867.131253
cpd:C01214,179.079373
cpd:C01215,187.048072
cpd:C01216,178.047738
cpd:C01217,776.262966
cpd:C01218,274.008983
cpd:C01219,547.06044
cpd:C01220,339.996049
cpd:C01221,663.24765
cpd:C01222,587.066588
cpd:C01223,214.119166
cpd:C01225,334.066498
cpd:C01226,292.203845
cpd:C01227,288.20893
cpd:C01228,602.956991
cpd:C01230,586.318827
cpd:C01231,339.996049
cpd:C01233,215.055874
cpd:C01234,101.047678
cpd:C01235,342.116212
cpd:C01236,258.014069
cpd:C01239,220.105922
cpd:C01243,419.96238
cpd:C01244,431.835555
cpd:C01245,419.96238
cpd:C01246,602.35837
cpd:C01249,223.048072
cpd:C01250,173.068808
cpd:C01251,206.042653
cpd:C01252,207.053158
cpd:C01255,244.178693
cpd:C01259,205.155218
cpd:C01260,836.048265
cpd:C01261,868.038094
cpd:C01262,240.12224
cpd:C01263,272.068473
cpd:C01265,330.073953
cpd:C01266,647.252736
cpd:C01267,220.024908
cpd:C01268,354.057665
cpd:C01269,324.024633
cpd:C01270,153.042593
cpd:C01272,499.92871
cpd:C01273,218.057909
cpd:C01274,804.257881
cpd:C01275,220.037173
cpd:C01278,186.016438
cpd:C01279,139.074562
cpd:C01280,743.213981
cpd:C01283,259.045703
cpd:C01284,579.895041
cpd:C01285,319.016684
cpd:C01286,258.014069
cpd:C01289,1129.711201
cpd:C01291,961.209503
cpd:C01292,406.271924
cpd:C01294,301.067501
cpd:C01295,192.063388
cpd:C01297,194.105528
cpd:C01298,220.117155
cpd:C01300,195.075625
cpd:C01301,434.33961
cpd:C01302,349.056268
cpd:C01304,353.073649
cpd:C01310,379.11146
cpd:C01312,352.224974
cpd:C01313,354.088557
cpd:C01314,368.104207
cpd:C01315,486.146072
cpd:C01316,500.161722
cpd:C01319,201.970643
cpd:C01324,78.918337
cpd:C01326,27.010899
cpd:C01327,35.976678
cpd:C01328,17.00274
cpd:C01330,22.989769
cpd:C01337,444.008345
cpd:C01341,357.201219
cpd:C01342,18.034374
cpd:C01344,412.018516
cpd:C01345,491.984846
cpd:C01346,388.007283
cpd:C01347,428.013431
cpd:C01348,507.979761
cpd:C01349,326.188195
cpd:C01352,787.172785
cpd:C01353,62.000394
cpd:C01358,35.037114
cpd:C01359,332.028065
cpd:C01367,347.063084
cpd:C01368,324.035867
cpd:C01375,803.481977
cpd:C01378,288.063388
cpd:C01380,62.036779
cpd:C01382,253.808946
cpd:C01384,116.010959
cpd:C01386,175.063329
cpd:C01387,114.140851
cpd:C01389,296.307916
cpd:C01390,86.073165
cpd:C01394,150.052823
cpd:C01397,356.2327
cpd:C01401,89.047678
cpd:C01403,108.057515
cpd:C01404,202.142976
cpd:C01405,180.042259
cpd:C01407,78.04695
cpd:C01408,212.08373
cpd:C01410,232.105922
cpd:C01411,154.135765
cpd:C01412,72.057515
cpd:C01413,113.903358
cpd:C01414,272.250401
cpd:C01416,303.147058
cpd:C01417,43.005814
cpd:C01418,252.095751
cpd:C01419,178.041213
cpd:C01420,240.023849
cpd:C01421,340.079432
cpd:C01424,170.021523
cpd:C01425,276.095751
cpd:C01432,90.031694
cpd:C01433,390.152597
cpd:C01438,16.0313
cpd:C01441,322.185235
cpd:C01443,584.283277
cpd:C01444,89.011293
cpd:C01445,973.186537
cpd:C01448,284.068473
cpd:C01449,277.117489
cpd:C01451,286.105253
cpd:C01452,180.063388
cpd:C01453,198.115698
cpd:C01454,136.052429
cpd:C01455,92.0626
cpd:C01456,166.062994
cpd:C01457,915.51915
cpd:C01458,209.105193
cpd:C01460,432.105647
cpd:C01464,182.073165
cpd:C01467,108.057515
cpd:C01468,108.057515
cpd:C01470,284.068473
cpd:C01471,56.026215
cpd:C01474,240.042259
cpd:C01477,270.052823
cpd:C01478,141.92473
cpd:C01479,289.167794
cpd:C01481,180.042259
cpd:C01484,208.088815
cpd:C01485,83.961422
cpd:C01486,67.966507
cpd:C01487,180.063388
cpd:C01488,150.052823
cpd:C01489,182.079038
cpd:C01494,194.057909
cpd:C01495,238.062994
cpd:C01499,152.120115
cpd:C01500,154.135765
cpd:C01502,124.052429
cpd:C01504,132.057515
cpd:C01505,1187.656361
cpd:C01507,182.079038
cpd:C01508,150.052823
cpd:C01510,150.052823
cpd:C01512,376.136947
cpd:C01513,306.144038
cpd:C01514,286.047738
cpd:C01516,285.136493
cpd:C01517,230.094294
cpd:C01518,342.116212
cpd:C01523,288.281701
cpd:C01526,164.058578
cpd:C01527,354.095082
cpd:C01528,81.932171
cpd:C01529,79.916521
cpd:C01530,284.27153
cpd:C01531,356.088244
cpd:C01533,372.142032
cpd:C01536,181.073893
cpd:C01537,89.047678
cpd:C01540,685.325585
cpd:C01541,308.104859
cpd:C01542,108.057515
cpd:C01545,128.120115
cpd:C01546,112.016044
cpd:C01548,26.01565
cpd:C01550,267.121906
cpd:C01551,158.04399
cpd:C01552,474.268964
cpd:C01553,393.114712
cpd:C01554,260.250401
cpd:C01555,539.280257
cpd:C01557,216.042259
cpd:C01558,408.287574
cpd:C01561,400.334131
cpd:C01562,284.068473
cpd:C01563,61.016378
cpd:C01564,305.162708
cpd:C01566,42.021798
cpd:C01567,405.176067
cpd:C01569,152.068473
cpd:C01570,131.094629
cpd:C01571,172.14633
cpd:C01572,322.032482
cpd:C01575,165.115364
cpd:C01576,588.184291
cpd:C01581,605.077153
cpd:C01582,180.063388
cpd:C01585,116.08373
cpd:C01586,179.058243
cpd:C01588,206.13068
cpd:C01589,68.037448
cpd:C01590,356.125988
cpd:C01591,426.295454
cpd:C01592,272.068473
cpd:C01593,506.215197
cpd:C01594,247.105587
cpd:C01595,280.24023
cpd:C01596,115.026943
